,titulo,url,precios
2396,Msi Prestige 14' Intel Evo I7-  Ssd 1tb Ram 32gb,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=g1CkCOf8%2BLeF6NJgk3vVMMcAfHlUSmiqRz9oJo0bvEkPWMWFBHqW2A25VXp5O%2BUiOu7bAzQ65tKlG3vNTFjvTJDCud%2B0WjTy7LX51mwp5AoMCZ8f1Btw9rn478rI18zNr0tCACOCoIypQAEKC79A0TyvYW0A0DzJ43ovRyeic1rXR6TcCEj8uJT29aMdWggVR4K8snxiqUYUd0O5OlL9drfIDCMJb6iW0SsF1%2FTKFspVOTGnHvDiW5EcZx7WsDK8C%2F%2BwCgm5OUd6pxNWJlYYv0ENHkqoQpd1talk7Wnrcom81A6D%2FXudymJhGWASmpfFGAt7H%2BkfYPHnbSM73U%2F0b%2FdHPLW%2Fqri89BMefT30X1wbpwul5HzC3zZup4OHWMBwBtJ91QrPRkKeSJmNPWdgEZQ3Mpou5qQq2Du1edS5iBND%2FV9DpwUPAgOylZQO%2FZHP59crSY4t0EcMO1VU%2FzxE%2B92MJubqv0NSGFo99g75GHMYekBnHG7IiTJKgR1CMPBr9IjhI8zVOSl%2FkShs%2FeyyVTl%2FuPbVcd4WvSCfZcfTyuI40XtNxnn8k1thrGgbDkwhdaJHHlWY6KeRW9HD5fGPJoeuN2dmMoEyvSTvtlGRA8Jsen9BB6yhIPl1Yb4soMbu8SRompmGqASPc4pibNMFel4R%2BuQzLXOy50KORbF2uLRIkSFjIpmi%2F8jMB3Xapr5ddkqYEJALzE1BeiaRkEz%2BLzWMYVuxyUAuY97q6HZiCVfOEr1%2FB%2FjjSs%2F7KaDWE%2B1B7a8OffJZTKdqX87HLpRlCbhgxfAZ&rb=x,330000 pesos
2397,Notebook Lenovo V15 Core I7 1165g7 1tb + Ssd 256gb 16gb Fhd,https://articulo.mercadolibre.com.ar/MLA-1108579427-notebook-lenovo-v15-core-i7-1165g7-1tb-ssd-256gb-16gb-fhd-_JM?searchVariation=173816466473#searchVariation=173816466473&position=23&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,217796 pesos
2398,"Notebook Lenovo Intel I3-1115 8gb 256gb 15,6'' Led Backligth",https://articulo.mercadolibre.com.ar/MLA-1128879264-notebook-lenovo-intel-i3-1115-8gb-256gb-156-led-backligth-_JM?searchVariation=174332966759#searchVariation=174332966759&position=24&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,147199 pesos
2399,"Notebook Dell 15,6 Ryzen 5 8gb 256gb Ssd Inspiron 15 3515 2",https://articulo.mercadolibre.com.ar/MLA-1146634746-notebook-dell-156-ryzen-5-8gb-256gb-ssd-inspiron-15-3515-2-_JM#position=25&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,199999 pesos
2400,"Notebook Asus R410MA star black 14"", Intel Celeron N4020  4GB de RAM 128GB SSD, Intel UHD Graphics 600 1366x768px",https://www.mercadolibre.com.ar/notebook-asus-r410ma-star-black-14-intel-celeron-n4020-4gb-de-ram-128gb-ssd-intel-uhd-graphics-600-1366x768px/p/MLA19563060?pdp_filters=category:MLA1652#searchVariation=MLA19563060&position=4&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,73842 pesos
2401,Notebook Hp 14-cf2531la Intel Celeron N4020 4gb 128gb Ssd,https://articulo.mercadolibre.com.ar/MLA-1119160204-notebook-hp-14-cf2531la-intel-celeron-n4020-4gb-128gb-ssd-_JM?searchVariation=174090393010#searchVariation=174090393010&position=26&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,79999 pesos
2402,Notebook Hp 13-bb0003la Core I5 1135g7 8gb 256 Gb 14  Fhd,https://articulo.mercadolibre.com.ar/MLA-1100473869-notebook-hp-13-bb0003la-core-i5-1135g7-8gb-256-gb-14-fhd-_JM?searchVariation=173555474086#searchVariation=173555474086&position=27&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,169999 pesos
2403,Notebook Hp 240 G8 Intel Core I3 1115g4 8gb 1tb Hdd 14 W11,https://articulo.mercadolibre.com.ar/MLA-1146877008-notebook-hp-240-g8-intel-core-i3-1115g4-8gb-1tb-hdd-14-w11-_JM?searchVariation=174814922823#searchVariation=174814922823&position=28&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,95961 pesos
2404,Notebook Dell Latitude 3420 Intel Core I7 11va 8gb 256gb W11,https://articulo.mercadolibre.com.ar/MLA-1142296648-notebook-dell-latitude-3420-intel-core-i7-11va-8gb-256gb-w11-_JM?searchVariation=174638958923#searchVariation=174638958923&position=29&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,217799 pesos
2405,Notebook Hp 14-dq2029la Core I5 1135g7 8gb 256gb Ssd 14 W10,https://articulo.mercadolibre.com.ar/MLA-1138747432-notebook-hp-14-dq2029la-core-i5-1135g7-8gb-256gb-ssd-14-w10-_JM?searchVariation=174557141472#searchVariation=174557141472&position=32&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,152999 pesos
2406,Notebook Hp 240 G7 Intel N4020 8gb Hdd 1tb Led 14 Win10 Ctas,https://articulo.mercadolibre.com.ar/MLA-1101044456-notebook-hp-240-g7-intel-n4020-8gb-hdd-1tb-led-14-win10-ctas-_JM?searchVariation=173572165538#searchVariation=173572165538&position=33&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,136796 pesos
2407,Notebook Banghó Max L4 14 Celeron 4gb 120gb Windows 11,https://articulo.mercadolibre.com.ar/MLA-1122081525-notebook-bangho-max-l4-14-celeron-4gb-120gb-windows-11-_JM?searchVariation=174164617083#searchVariation=174164617083&position=34&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,101999 pesos
2408,"Notebook Cx Cx23800w Silver 14 Full Hd , Intel Pentium N4200 4gb De Ram 64gb Ssd, Intel Graphics Hd 505 1920px X 1080 Px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-cx-cx23800w-silver-14-full-hd-intel-pentium-n4200-4gb-de-ram-64gb-ssd-intel-graphics-hd-505-1920px-x-1080-px-windows-10-home/p/MLA19569642?pdp_filters=category:MLA1652#searchVariation=MLA19569642&position=5&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,59999 pesos
2409,"Notebook Lenovo IdeaPad 15IIL05  platinum gray 15.6"", Intel Core i7 1065G7  8GB de RAM 1TB HDD, Intel Iris Plus Graphics G7 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-lenovo-ideapad-15iil05-platinum-gray-156-intel-core-i7-1065g7-8gb-de-ram-1tb-hdd-intel-iris-plus-graphics-g7-1920x1080px-windows-10-home/p/MLA18619173?pdp_filters=category:MLA1652#searchVariation=MLA18619173&position=6&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,234600 pesos
2410,Notebook Dell Intel Celeron N4120 4gb Ssd 128gb Windows 10 ,https://articulo.mercadolibre.com.ar/MLA-1122664879-notebook-dell-intel-celeron-n4120-4gb-ssd-128gb-windows-10-_JM?searchVariation=174177569626#searchVariation=174177569626&position=35&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,86949 pesos
2411,Notebook Acer Aspire 5 Intel I5 256gb Ssd 8gb Ram Windows 10,https://articulo.mercadolibre.com.ar/MLA-1144951703-notebook-acer-aspire-5-intel-i5-256gb-ssd-8gb-ram-windows-10-_JM?searchVariation=174736920962#searchVariation=174736920962&position=36&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,204999 pesos
2412,Notebook Hp Probook 440 G8 I7 1165g7 16gb Ssd 512gb W10 Pro ,https://articulo.mercadolibre.com.ar/MLA-1141072809-notebook-hp-probook-440-g8-i7-1165g7-16gb-ssd-512gb-w10-pro-_JM?searchVariation=174607566939#searchVariation=174607566939&position=37&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,220496 pesos
2413,"Notebook HP 250 G8 plateado ceniza oscuro 15.6"", Intel Core i7 1065G7  8GB de RAM 1TB HDD, Intel Iris Plus Graphics G7 1366x768px Windows 10 Pro",https://www.mercadolibre.com.ar/notebook-hp-250-g8-plateado-ceniza-oscuro-156-intel-core-i7-1065g7-8gb-de-ram-1tb-hdd-intel-iris-plus-graphics-g7-1366x768px-windows-10-pro/p/MLA18478499?pdp_filters=category:MLA1652#searchVariation=MLA18478499&position=7&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,322299 pesos
2414,Notebook Ryzen 5 Dell Inspiron 3515 8gb 256gb Windows 11,https://articulo.mercadolibre.com.ar/MLA-1146062265-notebook-ryzen-5-dell-inspiron-3515-8gb-256gb-windows-11-_JM?searchVariation=174775960413#searchVariation=174775960413&position=38&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,149999 pesos
2415,"Notebook Lenovo IdeaPad 15IIL05  platinum gray 15.6"", Intel Core i5 1035G1  12GB de RAM 256GB SSD, Intel UHD Graphics G1 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-lenovo-ideapad-15iil05-platinum-gray-156-intel-core-i5-1035g1-12gb-de-ram-256gb-ssd-intel-uhd-graphics-g1-1366x768px-windows-10-home/p/MLA18619169?pdp_filters=category:MLA1652#searchVariation=MLA18619169&position=10&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,227499 pesos
2416,Notebook Hp Victus 16-d0516la Intel Core I5 8gb 512gb Win 11,https://articulo.mercadolibre.com.ar/MLA-1133258791-notebook-hp-victus-16-d0516la-intel-core-i5-8gb-512gb-win-11-_JM?searchVariation=174429226929#searchVariation=174429226929&position=39&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,219999 pesos
2417,Notebook Bangho 14  Core I5 8gb 480gb Ssd Bes T4 I5 Win Pro,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=lN%2FWi8CkBfjN6GRevbhfOQZcziEhglf9Nlh0c054Ql%2BtLdKd6wriPSQU7ATrP80sbZqgpzaJ7dr7WFUOq4cRmzXufhBuphiAPLS0rAW7hNOGI%2B%2F6qtAl3bZhHc%2FrxQW0AyF%2FgbejQ6PDTUjy5u2EYRTy9N5Ii27WJi8jZw770trxRUD4Mmlz0U57FWCd5fgp8tILx9eHo59xhTX0tmLlwpjqteHX%2BkikbWwq%2FeHX96oLwRiO3mUzmk7LrM%2BzhlfuOSd1U3TJn1%2B%2FHSG2L5GXGcgcHdevGu3syr0LV3a%2B60pRIPhZZpNL0Ma%2B7Xh1LsygfdRMw7i6S%2BV1otciJ2GMeGaWh%2BDolQ%2FOW9PeizRi1AsqLNfEpONhz6F4K%2Bxz2Cc8tj%2FfycWoCA%2BZ1s55xLWCqUPIXJA5bgqk9u7%2BYq1FSBwY3ji1UfkXLe1qqPfewf0EnXxpTfGJrduuzk333szhzrJENKaApQrhFNnCplmekn9I1Bwzn3Nf5X0gt82q7z1GAtREOtrebPiSQNI%2FHNSG%2B3bvSWrw5%2BmzuXhYCSzZsMQjzS0VKMVczgK%2BqzB4dSYDexq6bdVl%2F15%2FNZLYj%2B8nHeukEZ59AwzQFTd540WcpRlsBNL9yYyNefDJjI04vNG4OXFj%2Fs6QYoVVl7fEZFniHq41JJ6lcqRg0YKDBgJ43wi1IGzpFf3RtkUL5IQG2q8vNoeJv94UeTCyOcX%2BLi88FAcEvhKIrvSDicApu%2Brc1%2FLbL%2Fl47DY4avA5MBf2qJylLU%2BXPDVRmDn6oiB5badQUn4%2F33FZfVBBSvlb%2BFSVoSahKQ%3D%3D&rb=x,246999 pesos
2418,"Notebook Banghó Max L5 15,6 Core I7 8gb 480gb Win 11 +office",https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ZyvBZSb%2FxuUr8pvY0wPragdVi1pVw%2BhCpijXa2SbPb0fqRoETq42xmBnCSKucPwE5UvNnoS5%2Fh%2B6%2BPD0xtnj6dj%2FTf6JZ55T%2Bnfcd82G%2BsE%2FtNLdbTq4DhwhQs6fODXrYFPjoMC%2BlwxQ8JuAZV1xkf92Ha9iyK4xEZ%2FZOvJtm00p8hvAhAr3ZtPj5cQ6THSxfe4%2BToWjqRtBePTqgD31lQWraSSOPdXkXOzbxbCkXxAcxD8VQf%2Fxzj0Sz3jrbv8yFtmSX%2BuUbyPrzGYUHXMMEFHNFbqy2H%2Bdhq2BLCeftjIcyognm2m9v4DV1zRtcgh%2FjH1LWLX%2Fz75lSCAiZ8%2FOXwcikxgbQl9OxMNEkfBFC8E2Rq3czR%2BmiyPKIw7AcgxUbj0D7%2BDEWgK1htYzPMvlvHSu%2FBSZxggtmmhQfngSFlpnWtcjr%2BshiBote5hSRwCvT%2BVI7FCSTna7WwCPS2a%2BJGPTa7MWGHywOlq6gxY9m%2BzUksuVqEtx00W1rjqO1XHk1KjV5f6MXqNeZwv%2BLgEupjuEzB1xyM6y5NnA2PArQiUgkylKu0aLxpi37NKnPr1rc91Td4CJJVSGF3vzU%2B1i1wFMeb2FzfKVR2bpzBEuPz9f1J5CX4iBCEgD9Hp0OWg1S1wS2F4ePySTCBVd5jKWYf6%2FQ8SfyvhKCQJcPMxJUjpgA8VJpe5%2F1eOQhNl8AJFemsdnq7fNHHeM8E28NephYNVSnJ34OKtnF%2FUiLFZBeKoEzcz%2Bo4%2FjAlspIBi6fEiO1SFOpUQGWgpTSQy%2BldYT3aK3GRyJS6H2%2FXaCD%2Fd73oEZMfs%3D&rb=x,260999 pesos
2419,"Notebook Acer Swift 3 SF314-42 pure silver 14"", AMD Ryzen 7 4700U  8GB de RAM 512GB SSD, AMD Radeon Vega 7 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-acer-swift-3-sf314-42-pure-silver-14-amd-ryzen-7-4700u-8gb-de-ram-512gb-ssd-amd-radeon-vega-7-1920x1080px-windows-10-home/p/MLA16020813?pdp_filters=category:MLA1652#searchVariation=MLA16020813&position=11&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,249999 pesos
2420,"Notebook Asus VivoBook F512DA gris 15.6"", AMD Ryzen 7 3700U  8GB de RAM 512GB SSD, AMD Radeon RX Vega 8 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-asus-vivobook-f512da-gris-156-amd-ryzen-7-3700u-8gb-de-ram-512gb-ssd-amd-radeon-rx-vega-8-1920x1080px-windows-10-home/p/MLA16185934?pdp_filters=category:MLA1652#searchVariation=MLA16185934&position=12&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,334799 pesos
2421,Notebook Asus Vivobook 14  Intel I3 Windows 11 Serie F415e,https://www.mercadolibre.com.ar/notebook-asus-vivobook-14-intel-i3-windows-11-serie-f415e/p/MLA19616476?pdp_filters=category:MLA1652#searchVariation=MLA19616476&position=13&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,95265 pesos
2422,Pcbox Fire 4gb 128gb Glw2 Celeron4020 14.1  Win 11,https://articulo.mercadolibre.com.ar/MLA-1141950252-pcbox-fire-4gb-128gb-glw2-celeron4020-141-win-11-_JM?searchVariation=174625394931#searchVariation=174625394931&position=40&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,64999 pesos
2423,"Notebook Lenovo Yoga 14ITL5  slate gray táctil 14"", Intel Core i5 1135G7  8GB de RAM 512GB SSD, Intel Iris Xe Graphics G7 80EUs 1920x1080px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-lenovo-yoga-14itl5-slate-gray-tactil-14-intel-core-i5-1135g7-8gb-de-ram-512gb-ssd-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-10-home/p/MLA18059988?pdp_filters=category:MLA1652#searchVariation=MLA18059988&position=14&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,250399 pesos
2424,Notebook Lenovo Ideapad 3 I5-10210u 8g Ram 512g Ssd 14   W11,https://articulo.mercadolibre.com.ar/MLA-1143656109-notebook-lenovo-ideapad-3-i5-10210u-8g-ram-512g-ssd-14-w11-_JM?searchVariation=174690737098#searchVariation=174690737098&position=41&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,145691 pesos
2425,Notebook Hp 14-dq2029la Core I5 1135g7 8gb 256gb Ssd 14  W10,https://articulo.mercadolibre.com.ar/MLA-1123071379-notebook-hp-14-dq2029la-core-i5-1135g7-8gb-256gb-ssd-14-w10-_JM?searchVariation=175362384281#searchVariation=175362384281&position=42&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,152999 pesos
2426,"Notebook HP 14-dq2024la plateada natural 14"", Intel Core i3 1115G4  8GB de RAM 256GB SSD, Intel UHD Graphics Xe G4 48EUs 1366x768px Windows 10 Home",https://www.mercadolibre.com.ar/notebook-hp-14-dq2024la-plateada-natural-14-intel-core-i3-1115g4-8gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-1366x768px-windows-10-home/p/MLA18608724?pdp_filters=category:MLA1652#searchVariation=MLA18608724&position=15&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,133998 pesos
2427,Notebook Asus Zenbook I5 16gb Ram 512gb Win11 Home,https://articulo.mercadolibre.com.ar/MLA-1139756131-notebook-asus-zenbook-i5-16gb-ram-512gb-win11-home-_JM?searchVariation=174585217826#searchVariation=174585217826&position=43&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,304999 pesos
2428,Notebook Lenovo V15 Core I7 1165g7 Ssd 1tb 40gb Fhd,https://articulo.mercadolibre.com.ar/MLA-1108751399-notebook-lenovo-v15-core-i7-1165g7-ssd-1tb-40gb-fhd-_JM?searchVariation=173820829545#searchVariation=173820829545&position=44&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,244796 pesos
2429,Notebook Lenovo Thinkpad L15 I7 1165g7 64gb Ssd 1tb Win10p,https://articulo.mercadolibre.com.ar/MLA-1124251259-notebook-lenovo-thinkpad-l15-i7-1165g7-64gb-ssd-1tb-win10p-_JM?searchVariation=174219618427#searchVariation=174219618427&position=45&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,355496 pesos
2430,Notebook Bangho Max L4 I1 Celeron 5205u 8gb Ssd 120gb 14 ,https://articulo.mercadolibre.com.ar/MLA-1144830587-notebook-bangho-max-l4-i1-celeron-5205u-8gb-ssd-120gb-14-_JM?searchVariation=174731062973#searchVariation=174731062973&position=46&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,74990 pesos
2431,"MacBook Air M2 2022 midnight 13.6"", Apple M2  8GB de RAM 256GB SSD, Apple M2 10-Core GPU 2560x1664px macOS",https://www.mercadolibre.com.ar/macbook-air-m2-2022-midnight-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-10-core-gpu-2560x1664px-macos/p/MLA19563442?pdp_filters=category:MLA1652#searchVariation=MLA19563442&position=16&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,429990 pesos
2432,"Notebook HP 348 G7 plata 14"", Intel Core i5 10210U  4GB de RAM 1TB HDD, Intel UHD Graphics 620 60 Hz 1920x1080px Windows 10 Pro",https://www.mercadolibre.com.ar/notebook-hp-348-g7-plata-14-intel-core-i5-10210u-4gb-de-ram-1tb-hdd-intel-uhd-graphics-620-60-hz-1920x1080px-windows-10-pro/p/MLA17330847?pdp_filters=category:MLA1652#searchVariation=MLA17330847&position=17&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,142498 pesos
2433,"Notebook Asus Intel I3-1115g4 8gb 256gb 15,6'' Fhd Touch ",https://articulo.mercadolibre.com.ar/MLA-1145018942-notebook-asus-intel-i3-1115g4-8gb-256gb-156-fhd-touch-_JM?searchVariation=174738911366#searchVariation=174738911366&position=47&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,119599 pesos
2434,"Notebook Dell Inspiron 3511 plata 15.6"", Intel Core i3 1115G4  8GB de RAM 256GB SSD, Intel UHD Graphics Xe G4 48EUs 1366x768px Windows 11 Home",https://www.mercadolibre.com.ar/notebook-dell-inspiron-3511-plata-156-intel-core-i3-1115g4-8gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-1366x768px-windows-11-home/p/MLA19619195?pdp_filters=category:MLA1652#searchVariation=MLA19619195&position=18&search_layout=stack&type=product&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,139999 pesos
2435,Notebook Lenovo V15 Core I7 1165g7 Ssd 256gb 16gb Fhd,https://articulo.mercadolibre.com.ar/MLA-1115055389-notebook-lenovo-v15-core-i7-1165g7-ssd-256gb-16gb-fhd-_JM?searchVariation=173986241656#searchVariation=173986241656&position=48&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,210596 pesos
2436,Notebook Banghó Max L5 I3 15.6  Core I3 8gb 240gb Ssd Win 11,https://articulo.mercadolibre.com.ar/MLA-1135288852-notebook-bangho-max-l5-i3-156-core-i3-8gb-240gb-ssd-win-11-_JM?searchVariation=174468545432#searchVariation=174468545432&position=49&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,155699 pesos
2437,Notebook Vaio Fe15 Intel Core I7 Windows 10 Home 8 Gb 1 Tb,https://articulo.mercadolibre.com.ar/MLA-908893475-notebook-vaio-fe15-intel-core-i7-windows-10-home-8-gb-1-tb-_JM?searchVariation=81373121145#searchVariation=81373121145&position=50&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,269999 pesos
2438,Notebook Asus X515 Core I3 1115g4 12gb 480gb 15.6 Fhd Uhd Ct,https://articulo.mercadolibre.com.ar/MLA-1110034121-notebook-asus-x515-core-i3-1115g4-12gb-480gb-156-fhd-uhd-ct-_JM?searchVariation=173851201755#searchVariation=173851201755&position=51&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,157496 pesos
2439,Notebook Asus Core I3 X515 11va 8gb 15.6 256gb Ssd Gamer,https://articulo.mercadolibre.com.ar/MLA-931893221-notebook-asus-core-i3-x515-11va-8gb-156-256gb-ssd-gamer-_JM?searchVariation=174116392725#searchVariation=174116392725&position=52&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,124999 pesos
2440,Notebook 15.6 Fhd Gateway Pentium 4gb 128gb Windows,https://articulo.mercadolibre.com.ar/MLA-1119996953-notebook-156-fhd-gateway-pentium-4gb-128gb-windows-_JM?searchVariation=174113174717#searchVariation=174113174717&position=53&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,66000 pesos
2441,Notebook Lenovo V15 G2 Ryzen 3 5300u 8 Gb Ssd 256 Nvme 15.6,https://articulo.mercadolibre.com.ar/MLA-1148711731-notebook-lenovo-v15-g2-ryzen-3-5300u-8-gb-ssd-256-nvme-156-_JM?searchVariation=174908925891#searchVariation=174908925891&position=54&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,118999 pesos
2442,Notebook Lenovo V15 Core I5 1135g7 480gb 16gb Fhd 15.6 Cta,https://articulo.mercadolibre.com.ar/MLA-1116916491-notebook-lenovo-v15-core-i5-1135g7-480gb-16gb-fhd-156-cta-_JM?searchVariation=174033643110#searchVariation=174033643110&position=55&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,225896 pesos
2443,Notebook Dell Ryzen 5 8gb Ssd 256gb 14 PuLG  Video Vega 8,https://articulo.mercadolibre.com.ar/MLA-932346902-notebook-dell-ryzen-5-8gb-ssd-256gb-14-pulg-video-vega-8-_JM?searchVariation=174861701351#searchVariation=174861701351&position=56&search_layout=stack&type=item&tracking_id=c44c19d4-2e0e-48f3-a939-1c3fe4ce7b72,139449 pesos
2444,LG Gram 17  2560x1600 I7-1195g7 32gb 1tb Ssd,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=xwbGVMyVLT7d3tZ7Wp3zJWbTwTvaGFM5VwZF7KdcuXXIryaYTCZwIJSAlq8buP34XzFKOjMDZXIGMsHZz2j7zjCrHANyAcD3TQbPcpmuX5dcimwxqB0ZEmfHRtc4B%2FyH37P1ERF9tsoJf5XZ1EZShVg8a3hGyIN683XNAVlS7KGTAtU%2B8LBldWgyfJcBc%2FPgdr77EBk54Wfpn%2BOdXk1U0PaFqkrTNxJGkTuJnSUKn00IIJqqx7Cc0GLisBrvG9h5TXM645Guv8k8W%2F2at46NM%2BJggQ7BpkTcvqodlCTyqnU%2FCg5H3ML5TPHF7cueZ7UJc6WzGFS1h6EiLZ486X05vzSios3sx4uX0xWm4BIWpw8KkjHkWlTNMX%2F0%2BMvuAsZOHKu4UmWZfvs3CkDLRoWy%2Br6f1wS1mAcoVnGdMwARVMehX7ysevIuClBKnXEmbMYlaKzJelkPIXZOpNYg0GCu%2BP71kjycWxvlWkoqQk1YZF66fX3J2fpBtYx1CdUiLlIAeZoV4rrwpmi7uiUw71whTHQwkZv9%2FXWYOdTToxNKR97fNOYNNM%2FtvwRKCFLghqnaTmeTAgKS8HXnv7KkFPLlT%2FOa1SlcB2%2BkDygbz5itTShHVLL9Y%2BFRkPMS8nWiLG06z%2BdHAq01Ul3pTsreppVKkysMnRGVHbaEtOtyY8hj8j06Npax6JVcsvIydbsWpJYdIpzvY6rZhA2%2B7Mdfj1i%2FVa8mxexenHKjIkz3tw5wBCLumOpH3jlZ8637OOoEEk97Y45BlLvAEUyStNvEjkJRtIJRscv8uDwLL4zX&rb=x,475000 pesos
